[11/08/2017][23:13:40]  -system sys,start server 
[11/08/2017][23:13:52]  -system err,No empty mobgrid(1): 3874 2124 1582 
[11/08/2017][23:13:52]  -system err,No empty mobgrid(1): 3878 2139 1581 
[11/08/2017][23:13:52]  -system err,No empty mobgrid: 3885 2048 1574 
[11/08/2017][23:13:52]  -system err,No empty mobgrid(1): 3886 2054 1584 
[11/08/2017][23:13:52]  -system err,No empty mobgrid(1): 3887 2059 1551 
[11/08/2017][23:13:52]  -system err,No empty mobgrid(1): 3889 2097 1550 
[11/08/2017][23:13:52]  -system err,No empty mobgrid(1): 3891 2135 1550 
[11/08/2017][23:13:52]  -system err,No empty mobgrid(1): 3892 2153 1550 
[11/08/2017][23:13:52]  -system err,No empty mobgrid(1): 5690 3432 1622 
[11/08/2017][23:13:52]  -system err,No empty mobgrid: 5770 3409 1534 
[11/08/2017][23:13:52]  -system err,No empty mobgrid(1): 5841 3424 1460 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 70 2224 2063 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 324 2368 2213 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 337 2324 2224 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 601 2543 1954 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 796 2513 1836 
[11/08/2017][23:14:04]  -system err,No empty mobgrid: 1229 2268 1719 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 1293 1945 1573 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 1297 1967 1625 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 1405 1877 1758 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 1467 2192 1487 
[11/08/2017][23:14:04]  -system err,No empty mobgrid: 1871 321 3744 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 1934 435 3788 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 1968 410 3815 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 2019 596 3770 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 2086 749 3809 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 2287 1003 4004 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 2523 799 3889 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 2601 1030 3762 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 2617 1077 3753 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 2635 1068 3786 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 2641 1128 3762 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 3051 1396 3789 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 3511 1333 4039 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 3852 2112 1637 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 3869 2085 1596 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 3873 2133 1595 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 3878 2139 1583 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 3891 2133 1551 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 4036 3622 2822 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 5690 3432 1622 
[11/08/2017][23:14:04]  -system err,No empty mobgrid(1): 5841 3424 1460 
[11/08/2017][23:14:09] IP: 192.168.1.108 ADMIN CNFAccountLogin Mac: -1327610679.-2104213023.-2033555236.-2082929153 
[11/08/2017][23:14:16]  -system err,No empty mobgrid(1): 62 2210 2064 
[11/08/2017][23:14:16]  -system err,No empty mobgrid(1): 259 2361 2160 
[11/08/2017][23:14:16]  -system err,No empty mobgrid(1): 337 2318 2224 
[11/08/2017][23:14:16]  -system err,No empty mobgrid: 1122 2323 1611 
[11/08/2017][23:14:16]  -system err,No empty mobgrid(1): 1298 1976 1624 
[11/08/2017][23:14:16]  -system err,No empty mobgrid(1): 1968 411 3815 
[11/08/2017][23:14:16]  -system err,No empty mobgrid(1): 2086 750 3809 
[11/08/2017][23:14:16]  -system err,No empty mobgrid(1): 2627 1049 3814 
[11/08/2017][23:14:16]  -system err,No empty mobgrid(1): 2642 1128 3755 
[11/08/2017][23:14:16]  -system err,No empty mobgrid(1): 3586 780 4064 
[11/08/2017][23:14:16]  -system err,No empty mobgrid(1): 3605 2448 4009 
[11/08/2017][23:14:16]  -system err,No empty mobgrid(1): 3852 2116 1635 
[11/08/2017][23:14:16]  -system err,No empty mobgrid(1): 3891 2133 1552 
[11/08/2017][23:14:25] IP: 192.168.1.108 ADMIN sta,Login char:HT-te exp:848214935 level:312 conn:1 money:790505770, store:0 
[11/08/2017][23:14:27]  ADMIN etc,changecity city:3 X:3659 Y:3130 
[11/08/2017][23:14:28]  -system err,No empty mobgrid: 1193 2209 1735 
[11/08/2017][23:14:28]  -system err,No empty mobgrid: 1229 2272 1719 
[11/08/2017][23:14:28]  -system err,No empty mobgrid(1): 1293 1944 1576 
[11/08/2017][23:14:28]  -system err,No empty mobgrid(1): 1297 1970 1624 
[11/08/2017][23:14:28]  -system err,No empty mobgrid(1): 1345 1985 1723 
[11/08/2017][23:14:28]  -system err,No empty mobgrid(1): 1968 408 3813 
[11/08/2017][23:14:28]  -system err,No empty mobgrid(1): 2086 749 3809 
[11/08/2017][23:14:28]  -system err,No empty mobgrid(1): 3511 1333 4040 
[11/08/2017][23:14:28]  -system err,No empty mobgrid(1): 3852 2112 1635 
[11/08/2017][23:14:28]  -system err,No empty mobgrid(1): 3891 2136 1550 
[11/08/2017][23:14:37] IP: 192.168.1.108 ADMIN etc,pkmode 1 
[11/08/2017][23:14:38] IP: 192.168.1.108 ADMIN etc,pkmode 0 
[11/08/2017][23:14:40]  -system err,No empty mobgrid(1): 1204 2195 1710 
[11/08/2017][23:14:40]  -system err,No empty mobgrid(1): 1542 2244 1302 
[11/08/2017][23:14:40]  -system err,No empty mobgrid(1): 3514 1317 4043 
[11/08/2017][23:14:40]  -system err,No empty mobgrid(1): 3852 2113 1635 
[11/08/2017][23:14:45] IP: 192.168.1.108 ADMIN etc,reqteleport char:HT-te X:3649 Y:3111 price:0 
[11/08/2017][23:14:48] IP: 192.168.1.108 ADMIN etc,reqteleport char:HT-te X:1055 Y:1711 price:0 
[11/08/2017][23:14:52]  -system err,No empty mobgrid(1): 1297 1972 1624 
[11/08/2017][23:14:52]  -system err,No empty mobgrid(1): 2086 750 3809 
[11/08/2017][23:14:52]  -system err,No empty mobgrid(1): 2617 1077 3753 
[11/08/2017][23:15:04]  -system err,No empty mobgrid(1): 5655 3347 1618 
[11/08/2017][23:15:04]  -system err,No empty mobgrid: 5770 3408 1533 
[11/08/2017][23:15:04]  -system err,No empty mobgrid: 5771 3408 1530 
[11/08/2017][23:15:04]  -system err,No empty mobgrid: 5782 3342 1484 
[11/08/2017][23:15:04]  -system err,No empty mobgrid(1): 5971 3389 1087 
[11/08/2017][23:15:09] IP: 192.168.1.108 ADMIN etc,reqteleport char:HT-te X:2117 Y:2101 price:0 
[11/08/2017][23:15:10]  ADMIN etc,changecity city:0 X:2117 Y:2101 
[11/08/2017][23:15:13] IP: 192.168.1.108 ADMIN etc,pkmode 1 
[11/08/2017][23:15:14] IP: 192.168.1.108 ADMIN etc,pkmode 0 
[11/08/2017][23:15:16]  -system err,No empty mobgrid(1): 1297 1972 1623 
[11/08/2017][23:15:16]  -system err,No empty mobgrid(1): 2817 1746 1628 
[11/08/2017][23:15:16]  -system err,No empty mobgrid(1): 3455 2416 2122 
[11/08/2017][23:15:16]  -system err,No empty mobgrid(1): 5971 3388 1087 
[11/08/2017][23:15:28]  -system err,No empty mobgrid(1): 3488 620 3757 
[11/08/2017][23:15:28]  -system err,No empty mobgrid(1): 5815 3424 1460 
[11/08/2017][23:15:28]  -system err,No empty mobgrid(1): 5971 3388 1086 
[11/08/2017][23:15:40]  -system err,No empty mobgrid(1): 1297 1969 1620 
[11/08/2017][23:15:40]  -system err,No empty mobgrid(1): 5841 3426 1459 
[11/08/2017][23:15:40]  -system err,No empty mobgrid(1): 5971 3388 1085 
[11/08/2017][23:15:52]  -system err,No empty mobgrid(1): 5971 3388 1087 
[11/08/2017][23:16:04]  -system err,No empty mobgrid(1): 5971 3390 1089 
[11/08/2017][23:16:16]  -system err,No empty mobgrid(1): 5791 3358 1426 
[11/08/2017][23:16:16]  -system err,No empty mobgrid(1): 5971 3390 1087 
[11/08/2017][23:16:28]  -system err,No empty mobgrid(1): 1297 1969 1623 
[11/08/2017][23:16:28]  -system err,No empty mobgrid(1): 5971 3392 1088 
[11/08/2017][23:16:29] IP: 192.168.1.108 ADMIN etc,reqteleport char:HT-te X:1045 Y:1725 price:700 
[11/08/2017][23:16:36] IP: 192.168.1.108 ADMIN etc,reqteleport char:HT-te X:1053 Y:1711 price:0 
[11/08/2017][23:16:39] IP: 192.168.1.108 ADMIN etc,reqteleport char:HT-te X:1053 Y:1710 price:0 
[11/08/2017][23:16:40]  -system err,No empty mobgrid(1): 5971 3391 1086 
[11/08/2017][23:16:40] IP: 192.168.1.108 ADMIN etc,reqteleport char:HT-te X:3651 Y:3110 price:0 
[11/08/2017][23:16:40]  ADMIN etc,changecity city:3 X:3651 Y:3110 
[11/08/2017][23:16:52]  -system err,No empty mobgrid(1): 5815 3424 1460 
[11/08/2017][23:16:52]  -system err,No empty mobgrid(1): 5971 3391 1089 
[11/08/2017][23:17:04]  -system err,No empty mobgrid(1): 5971 3390 1086 
[11/08/2017][23:17:13] IP: 192.168.1.108 ADMIN sta,Login char:t12s5 exp:0 level:0 conn:1 money:2000000000, store:0 
[11/08/2017][23:17:16]  -system err,No empty mobgrid(1): 5841 3426 1459 
[11/08/2017][23:17:16]  -system err,No empty mobgrid(1): 5971 3392 1087 
[11/08/2017][23:17:18] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:t12s5 target:2375 name:Porco dam:28 x:2109 y:2044 
[11/08/2017][23:17:19] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:t12s5 target:2375 name:Porco dam:29 x:2109 y:2044 
[11/08/2017][23:17:25] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:t12s5 target:2374 name:Porco dam:29 x:2124 y:2040 
[11/08/2017][23:17:27] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:t12s5 target:2374 name:Porco dam:29 x:2124 y:2040 
[11/08/2017][23:17:27] IP: 192.168.1.108 ADMIN lvl t12s5 level up to 1 
[11/08/2017][23:17:28]  -system err,No empty mobgrid(1): 5971 3389 1089 
[11/08/2017][23:17:38] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:t12s5 target:8243 name:Porco dam:30 x:2122 y:2037 
[11/08/2017][23:17:39] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:t12s5 target:8243 name:Porco dam:30 x:2122 y:2037 
[11/08/2017][23:17:40]  -system etc,carbuncle buff name:t12s5 conn:1 
[11/08/2017][23:17:40]  -system err,No empty mobgrid(1): 5971 3391 1088 
[11/08/2017][23:17:48] IP: 192.168.1.108 ADMIN clo,fd 22-2 
[11/08/2017][23:17:48] IP: 192.168.1.108 ADMIN etc,charlogout conn:1 name:t12s5 
