[21/07/2017][20:40:07]  -system sys,start server 
[21/07/2017][20:40:19]  -system err,No empty mobgrid: 3860 2086 1616 
[21/07/2017][20:40:19]  -system err,No empty mobgrid: 3864 2138 1623 
[21/07/2017][20:40:19]  -system err,No empty mobgrid: 3868 2074 1595 
[21/07/2017][20:40:19]  -system err,No empty mobgrid(1): 3869 2083 1596 
[21/07/2017][20:40:19]  -system err,No empty mobgrid(1): 3870 2098 1595 
[21/07/2017][20:40:19]  -system err,No empty mobgrid(1): 3873 2132 1595 
[21/07/2017][20:40:19]  -system err,No empty mobgrid(1): 3874 2124 1582 
[21/07/2017][20:40:19]  -system err,No empty mobgrid(1): 3878 2139 1581 
[21/07/2017][20:40:19]  -system err,No empty mobgrid: 3885 2048 1574 
[21/07/2017][20:40:19]  -system err,No empty mobgrid(1): 3886 2054 1584 
[21/07/2017][20:40:19]  -system err,No empty mobgrid(1): 3887 2059 1551 
[21/07/2017][20:40:19]  -system err,No empty mobgrid(1): 3889 2097 1550 
[21/07/2017][20:40:19]  -system err,No empty mobgrid(1): 3891 2135 1550 
[21/07/2017][20:40:19]  -system err,No empty mobgrid(1): 3892 2153 1550 
[21/07/2017][20:40:19]  -system err,No empty mobgrid(1): 5690 3432 1622 
[21/07/2017][20:40:19]  -system err,No empty mobgrid: 5770 3409 1534 
[21/07/2017][20:40:19]  -system err,No empty mobgrid(1): 5841 3424 1460 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 70 2224 2063 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 324 2368 2213 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 337 2324 2224 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 601 2543 1954 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 796 2513 1836 
[21/07/2017][20:40:31]  -system err,No empty mobgrid: 1229 2268 1719 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 1293 1945 1573 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 1297 1967 1625 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 1405 1877 1758 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 1467 2192 1487 
[21/07/2017][20:40:31]  -system err,No empty mobgrid: 1871 321 3744 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 1934 435 3788 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 1968 410 3815 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 2019 596 3770 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 2086 749 3809 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 2287 1003 4004 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 2523 799 3889 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 2601 1030 3762 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 2617 1077 3753 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 2635 1068 3786 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 2641 1128 3762 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 3051 1396 3789 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 3511 1333 4039 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 3852 2112 1637 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 3869 2085 1596 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 3873 2133 1595 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 3878 2139 1583 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 3891 2133 1551 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 4036 3622 2822 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 5690 3432 1622 
[21/07/2017][20:40:31]  -system err,No empty mobgrid(1): 5841 3424 1460 
[21/07/2017][20:40:43]  -system err,No empty mobgrid(1): 259 2360 2160 
[21/07/2017][20:40:43]  -system err,No empty mobgrid(1): 1296 1953 1621 
[21/07/2017][20:40:43]  -system err,No empty mobgrid(1): 1298 1982 1620 
[21/07/2017][20:40:43]  -system err,No empty mobgrid(1): 3605 2448 4010 
[21/07/2017][20:40:43]  -system err,No empty mobgrid(1): 3792 2232 3628 
[21/07/2017][20:40:43]  -system err,No empty mobgrid(1): 3852 2113 1636 
[21/07/2017][20:40:43]  -system err,No empty mobgrid(1): 3891 2131 1551 
[21/07/2017][20:40:43]  -system err,No empty mobgrid(1): 3904 3661 3067 
[21/07/2017][20:40:43]  -system err,No empty mobgrid(1): 4106 3541 2896 
[21/07/2017][20:40:43]  -system err,No empty mobgrid(1): 5690 3432 1622 
[21/07/2017][20:40:43]  -system err,No empty mobgrid(1): 5841 3425 1459 
[21/07/2017][20:40:55]  -system err,No empty mobgrid: 1193 2209 1732 
[21/07/2017][20:40:55]  -system err,No empty mobgrid(1): 1229 2267 1719 
[21/07/2017][20:40:55]  -system err,No empty mobgrid(1): 1231 2255 1735 
[21/07/2017][20:40:55]  -system err,No empty mobgrid(1): 1293 1945 1572 
[21/07/2017][20:40:55]  -system err,No empty mobgrid(1): 1345 1984 1723 
[21/07/2017][20:40:55]  -system err,No empty mobgrid(1): 2086 750 3809 
[21/07/2017][20:40:55]  -system err,No empty mobgrid(1): 2229 488 4042 
[21/07/2017][20:40:55]  -system err,No empty mobgrid: 2743 1703 1826 
[21/07/2017][20:40:55]  -system err,No empty mobgrid(1): 3235 1378 1855 
[21/07/2017][20:40:55]  -system err,No empty mobgrid(1): 3852 2112 1635 
[21/07/2017][20:40:55]  -system err,No empty mobgrid(1): 3891 2134 1551 
[21/07/2017][20:40:55]  -system err,No empty mobgrid(1): 5832 3426 1432 
[21/07/2017][20:41:07]  -system err,No empty mobgrid(1): 1292 1956 1561 
[21/07/2017][20:41:07]  -system err,No empty mobgrid: 1296 1952 1621 
[21/07/2017][20:41:07]  -system err,No empty mobgrid(1): 1298 1977 1623 
[21/07/2017][20:41:07]  -system err,No empty mobgrid: 1364 1986 1752 
[21/07/2017][20:41:07]  -system err,No empty mobgrid(1): 2814 1746 1628 
[21/07/2017][20:41:07]  -system err,No empty mobgrid(1): 3514 1317 4043 
[21/07/2017][20:41:07]  -system err,No empty mobgrid(1): 3891 2135 1551 
[21/07/2017][20:41:07]  -system err,No empty mobgrid(1): 4036 3624 2821 
[21/07/2017][20:41:19]  -system err,No empty mobgrid: 1229 2269 1719 
[21/07/2017][20:41:19]  -system err,No empty mobgrid(1): 1297 1970 1622 
[21/07/2017][20:41:19]  -system err,No empty mobgrid(1): 2229 488 4044 
[21/07/2017][20:41:19]  -system err,No empty mobgrid(1): 2245 404 4046 
[21/07/2017][20:41:19]  -system err,No empty mobgrid(1): 2523 799 3888 
[21/07/2017][20:41:19]  -system err,No empty mobgrid(1): 3511 1332 4041 
[21/07/2017][20:41:19]  -system err,No empty mobgrid(1): 3891 2133 1550 
[21/07/2017][20:41:19]  -system err,No empty mobgrid(1): 4106 3542 2894 
[21/07/2017][20:41:31]  -system err,No empty mobgrid(1): 1298 1977 1623 
[21/07/2017][20:41:31]  -system err,No empty mobgrid: 3498 691 3732 
[21/07/2017][20:41:31]  -system err,No empty mobgrid(1): 3891 2135 1551 
[21/07/2017][20:41:43]  -system err,No empty mobgrid(1): 1297 1968 1625 
[21/07/2017][20:41:55]  -system err,No empty mobgrid(1): 1298 1976 1620 
[21/07/2017][20:41:55]  -system err,No empty mobgrid: 3488 622 3757 
[21/07/2017][20:42:07]  -system err,No empty mobgrid(1): 1297 1968 1622 
[21/07/2017][20:42:31]  -system err,No empty mobgrid(1): 1297 1968 1620 
[21/07/2017][20:42:55]  -system err,No empty mobgrid(1): 1297 1970 1621 
