[26/11/2017][22:09:01]  -system sys,start server 
[26/11/2017][22:09:25]  -system err,No empty mobgrid(1): 3869 2085 1596 
[26/11/2017][22:09:25]  -system err,No empty mobgrid(1): 3873 2133 1595 
[26/11/2017][22:09:25]  -system err,No empty mobgrid(1): 3878 2139 1583 
[26/11/2017][22:09:25]  -system err,No empty mobgrid(1): 3891 2133 1551 
[26/11/2017][22:09:25]  -system err,No empty mobgrid(1): 4036 3622 2822 
[26/11/2017][22:09:25]  -system err,No empty mobgrid(1): 5690 3432 1622 
[26/11/2017][22:09:25]  -system err,No empty mobgrid(1): 5841 3424 1460 
[26/11/2017][22:09:37]  -system err,No empty mobgrid(1): 259 2360 2160 
[26/11/2017][22:09:37]  -system err,No empty mobgrid(1): 1296 1953 1621 
[26/11/2017][22:09:37]  -system err,No empty mobgrid(1): 1298 1982 1620 
[26/11/2017][22:09:37]  -system err,No empty mobgrid(1): 3605 2448 4010 
[26/11/2017][22:09:37]  -system err,No empty mobgrid(1): 3792 2232 3628 
[26/11/2017][22:09:37]  -system err,No empty mobgrid(1): 3852 2113 1636 
[26/11/2017][22:09:37]  -system err,No empty mobgrid(1): 3891 2131 1551 
[26/11/2017][22:09:37]  -system err,No empty mobgrid(1): 3904 3661 3067 
[26/11/2017][22:09:37]  -system err,No empty mobgrid(1): 4106 3541 2896 
[26/11/2017][22:09:37]  -system err,No empty mobgrid(1): 5690 3432 1622 
[26/11/2017][22:09:37]  -system err,No empty mobgrid(1): 5841 3425 1459 
[26/11/2017][22:09:49]  -system err,No empty mobgrid: 1193 2209 1732 
[26/11/2017][22:09:49]  -system err,No empty mobgrid(1): 1229 2267 1719 
[26/11/2017][22:09:49]  -system err,No empty mobgrid(1): 1231 2255 1735 
[26/11/2017][22:09:49]  -system err,No empty mobgrid(1): 1293 1945 1572 
[26/11/2017][22:09:49]  -system err,No empty mobgrid(1): 1345 1984 1723 
[26/11/2017][22:09:49]  -system err,No empty mobgrid(1): 2086 750 3809 
[26/11/2017][22:09:49]  -system err,No empty mobgrid(1): 2229 488 4042 
[26/11/2017][22:09:49]  -system err,No empty mobgrid: 2743 1703 1826 
[26/11/2017][22:09:49]  -system err,No empty mobgrid(1): 3235 1378 1855 
[26/11/2017][22:09:49]  -system err,No empty mobgrid(1): 3852 2112 1635 
[26/11/2017][22:09:49]  -system err,No empty mobgrid(1): 3891 2134 1551 
[26/11/2017][22:09:49]  -system err,No empty mobgrid(1): 5832 3426 1432 
[26/11/2017][22:10:01]  -system err,No empty mobgrid(1): 1292 1956 1561 
[26/11/2017][22:10:01]  -system err,No empty mobgrid: 1296 1952 1621 
[26/11/2017][22:10:01]  -system err,No empty mobgrid(1): 1298 1977 1623 
[26/11/2017][22:10:01]  -system err,No empty mobgrid: 1364 1986 1752 
[26/11/2017][22:10:01]  -system err,No empty mobgrid(1): 2814 1746 1628 
[26/11/2017][22:10:01]  -system err,No empty mobgrid(1): 3514 1317 4043 
[26/11/2017][22:10:01]  -system err,No empty mobgrid(1): 3891 2135 1551 
[26/11/2017][22:10:01]  -system err,No empty mobgrid(1): 4036 3624 2821 
[26/11/2017][22:10:13]  -system err,No empty mobgrid(1): 3511 1332 4041 
[26/11/2017][22:10:13]  -system err,No empty mobgrid(1): 3605 2449 4010 
[26/11/2017][22:10:13]  -system err,No empty mobgrid(1): 3891 2131 1551 
[26/11/2017][22:10:13]  -system err,No empty mobgrid(1): 4106 3540 2896 
[26/11/2017][22:10:14] IP: 192.168.1.108 ADMIN CNFAccountLogin Mac: -1327610679.-2104213023.-2033555236.-2082929153 
[26/11/2017][22:10:21] IP: 192.168.1.108 ADMIN sta,Login char:HT-te exp:1083028719 level:324 conn:1 money:789347298, store:0 
[26/11/2017][22:10:23]  ADMIN etc,changecity city:0 X:2090 Y:2097 
[26/11/2017][22:10:25]  -system err,No empty mobgrid(1): 1298 1979 1623 
[26/11/2017][22:10:25]  -system err,No empty mobgrid(1): 2246 416 4046 
[26/11/2017][22:10:25]  -system err,No empty mobgrid(1): 3514 1317 4041 
[26/11/2017][22:10:25]  -system err,No empty mobgrid(1): 5841 3424 1460 
[26/11/2017][22:10:49]  -system err,No empty mobgrid(1): 1298 1978 1620 
[26/11/2017][22:10:49]  -system err,No empty mobgrid: 3488 623 3757 
[26/11/2017][22:10:49]  -system err,No empty mobgrid(1): 3514 1317 4042 
[26/11/2017][22:10:49]  -system err,No empty mobgrid(1): 4106 3540 2896 
[26/11/2017][22:11:00] IP: 192.168.1.108 ADMIN etc,reqteleport char:HT-te X:2588 Y:2098 price:0 
[26/11/2017][22:11:02] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:1768 name:Troll Mago dam:7840 x:2587 y:2095 
[26/11/2017][22:11:04] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:1759 name:Troll Mago dam:11142 x:2583 y:2102 
[26/11/2017][22:11:05] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:1767 name:Troll Mago  dam:8000 x:2588 y:2105 
[26/11/2017][22:11:07] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5078 name:Troll Mago dam:7946 x:2597 y:2102 
[26/11/2017][22:11:09] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5079 name:Troll Insano dam:7744 x:2598 y:2103 
[26/11/2017][22:11:09] IP: 192.168.1.108 ADMIN MobName:HT-te dropou o item: Braçadeira_de_Metal(M):1606 43.0.72.20.54.18 do mob:Troll Insano 
[26/11/2017][22:11:10] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:1781 name:Troll Insano dam:8328 x:2601 y:2104 
[26/11/2017][22:11:13] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:1778 name:Troll Mago dam:7734 x:2598 y:2110 
[26/11/2017][22:11:13]  -system err,No empty mobgrid(1): 1298 1979 1623 
[26/11/2017][22:11:14] IP: 192.168.1.108 ADMIN etc,msg_attack attacker:1 name:HT-te target:5076 name:Troll Mago dam:7734 x:2597 y:2111 
[26/11/2017][22:11:34] IP: 192.168.1.108 ADMIN etc,createchar name:Ht-dksks 1 13 
[26/11/2017][22:11:37]  -system err,No empty mobgrid(1): 1298 1978 1620 
[26/11/2017][22:11:39] IP: 192.168.1.108 ADMIN sta,Login char:Ht-dksks exp:0 level:0 conn:1 money:2000000000, store:0 
[26/11/2017][22:11:49]  -system err,No empty mobgrid: 2743 1703 1826 
[26/11/2017][22:11:49]  -system err,No empty mobgrid(1): 5832 3426 1432 
[26/11/2017][22:11:54] IP: 192.168.1.108 ADMIN clo,fd 22-2 
[26/11/2017][22:11:54] IP: 192.168.1.108 ADMIN etc,charlogout conn:1 name:Ht-dksks 
