[01/04/2018][01:02:24]  -system sys,start server 
[01/04/2018][01:02:48]  -system err,No empty mobgrid(1): 3051 1396 3789 
[01/04/2018][01:02:48]  -system err,No empty mobgrid(1): 3511 1333 4039 
[01/04/2018][01:02:48]  -system err,No empty mobgrid(1): 3852 2112 1637 
[01/04/2018][01:02:48]  -system err,No empty mobgrid(1): 3869 2085 1596 
[01/04/2018][01:02:48]  -system err,No empty mobgrid(1): 3873 2133 1595 
[01/04/2018][01:02:48]  -system err,No empty mobgrid(1): 3878 2139 1583 
[01/04/2018][01:02:48]  -system err,No empty mobgrid(1): 3891 2133 1551 
[01/04/2018][01:02:48]  -system err,No empty mobgrid(1): 4036 3622 2822 
[01/04/2018][01:02:48]  -system err,No empty mobgrid(1): 5690 3432 1622 
[01/04/2018][01:02:48]  -system err,No empty mobgrid(1): 5841 3424 1460 
[01/04/2018][01:03:00]  -system err,No empty mobgrid(1): 259 2360 2160 
[01/04/2018][01:03:00]  -system err,No empty mobgrid(1): 1296 1953 1621 
[01/04/2018][01:03:00]  -system err,No empty mobgrid(1): 1298 1982 1620 
[01/04/2018][01:03:00]  -system err,No empty mobgrid(1): 3605 2448 4010 
[01/04/2018][01:03:00]  -system err,No empty mobgrid(1): 3792 2232 3628 
[01/04/2018][01:03:00]  -system err,No empty mobgrid(1): 3852 2113 1636 
[01/04/2018][01:03:00]  -system err,No empty mobgrid(1): 3891 2131 1551 
[01/04/2018][01:03:00]  -system err,No empty mobgrid(1): 3904 3661 3067 
[01/04/2018][01:03:00]  -system err,No empty mobgrid(1): 4106 3541 2896 
[01/04/2018][01:03:00]  -system err,No empty mobgrid(1): 5690 3432 1622 
[01/04/2018][01:03:00]  -system err,No empty mobgrid(1): 5841 3425 1459 
[01/04/2018][01:03:12]  -system err,No empty mobgrid: 1193 2209 1732 
[01/04/2018][01:03:12]  -system err,No empty mobgrid(1): 1229 2267 1719 
[01/04/2018][01:03:12]  -system err,No empty mobgrid(1): 1231 2255 1735 
[01/04/2018][01:03:12]  -system err,No empty mobgrid(1): 1293 1945 1572 
[01/04/2018][01:03:12]  -system err,No empty mobgrid(1): 1345 1984 1723 
[01/04/2018][01:03:12]  -system err,No empty mobgrid(1): 2086 750 3809 
[01/04/2018][01:03:12]  -system err,No empty mobgrid(1): 2229 488 4042 
[01/04/2018][01:03:12]  -system err,No empty mobgrid: 2743 1703 1826 
[01/04/2018][01:03:12]  -system err,No empty mobgrid(1): 3235 1378 1855 
[01/04/2018][01:03:12]  -system err,No empty mobgrid(1): 3852 2112 1635 
[01/04/2018][01:03:12]  -system err,No empty mobgrid(1): 3891 2134 1551 
[01/04/2018][01:03:12]  -system err,No empty mobgrid(1): 5832 3426 1432 
[01/04/2018][01:03:24]  -system err,No empty mobgrid(1): 1292 1956 1561 
[01/04/2018][01:03:24]  -system err,No empty mobgrid: 1296 1952 1621 
[01/04/2018][01:03:24]  -system err,No empty mobgrid(1): 1298 1977 1623 
[01/04/2018][01:03:24]  -system err,No empty mobgrid: 1364 1986 1752 
[01/04/2018][01:03:24]  -system err,No empty mobgrid(1): 2814 1746 1628 
[01/04/2018][01:03:24]  -system err,No empty mobgrid(1): 3514 1317 4043 
[01/04/2018][01:03:24]  -system err,No empty mobgrid(1): 3891 2135 1551 
[01/04/2018][01:03:24]  -system err,No empty mobgrid(1): 4036 3624 2821 
[01/04/2018][01:03:36]  -system err,No empty mobgrid(1): 3511 1332 4041 
[01/04/2018][01:03:36]  -system err,No empty mobgrid(1): 3605 2449 4010 
[01/04/2018][01:03:36]  -system err,No empty mobgrid(1): 3891 2131 1551 
[01/04/2018][01:03:36]  -system err,No empty mobgrid(1): 4106 3540 2896 
[01/04/2018][01:03:48]  -system err,No empty mobgrid(1): 1298 1978 1620 
[01/04/2018][01:04:00]  -system err,No empty mobgrid(1): 3831 2406 2117 
[01/04/2018][01:04:00]  -system err,No empty mobgrid(1): 4036 3621 2824 
[01/04/2018][01:04:00]  -system etc,nightmare_mystic clear -1:4 
[01/04/2018][01:04:12]  -system err,No empty mobgrid(1): 1298 1978 1622 
[01/04/2018][01:04:12]  -system err,No empty mobgrid(1): 2748 1710 1826 
[01/04/2018][01:04:12]  -system err,No empty mobgrid(1): 3605 2448 4010 
[01/04/2018][01:04:12]  -system err,No empty mobgrid(1): 4106 3542 2894 
[01/04/2018][01:04:24]  -system err,No empty mobgrid(1): 5841 3424 1460 
[01/04/2018][01:04:36]  -system err,No empty mobgrid(1): 1298 1977 1620 
[01/04/2018][01:04:36]  -system err,No empty mobgrid(1): 5832 3426 1432 
[01/04/2018][01:04:36]  -system err,No empty mobgrid(1): 5841 3425 1460 
[01/04/2018][01:04:50] IP: 25.5.216.68 DECO CNFAccountLogin Mac: 7086871.-1527429516.-2139805708.172737324 
[01/04/2018][01:05:00]  -system err,No empty mobgrid(1): 1298 1976 1620 
[01/04/2018][01:05:02] IP: 25.5.216.68 DECO sta,Login char:TESTEEE exp:1188660812 level:1010 conn:1 money:1942551126, store:0 
[01/04/2018][01:05:06]  DECO etc,changecity city:0 X:2095 Y:2099 
[01/04/2018][01:05:12]  -system err,No empty mobgrid: 2743 1703 1826 
[01/04/2018][01:05:24]  -system err,No empty mobgrid(1): 1298 1978 1621 
[01/04/2018][01:05:24]  -system err,No empty mobgrid(1): 5832 3426 1432 
[01/04/2018][01:05:30] IP: 25.5.216.68 DECO adm +set restar 
[01/04/2018][01:05:48]  -system err,No empty mobgrid(1): 1298 1980 1623 
[01/04/2018][01:05:50]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:05:51]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:05:52]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:05:53]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:05:53]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:05:54]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:05:55]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:05:55]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:05:56]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:05:56]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:05:57]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:05:58]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:05:58]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:05:59]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:05:59]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:00]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:00]  -system err,No empty mobgrid(1): 5841 3426 1460 
[01/04/2018][01:06:01]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:01]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:02]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:04]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:04]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:04]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:04]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:05]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:05]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:05]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:05]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:05]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:05]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:05]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:05]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:06]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:06]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:06]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:06]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:06]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:06]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:06]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:06]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:06]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:07]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:07]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:07]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:07]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:07]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:07]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:07]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:07]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:07]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:08]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:08]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:08]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:08]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:08]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:08]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:08]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:08]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:08]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:09]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:09]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:09]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:09]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:09]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:09]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:09]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:09]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:09]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:10]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:10]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:10]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:10]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:10]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:10]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:10]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:10]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:10]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:11]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:11]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:11]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:11]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:100 
[01/04/2018][01:06:11]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:11]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:11]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:11]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:11]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:12]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:12]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:12]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:12]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:12]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:12]  -system err,No empty mobgrid(1): 5841 3426 1460 
[01/04/2018][01:06:12]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:12]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:12]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:12]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:13]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:13]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:13]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:13]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:13]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:13]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:13]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:13]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:13]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:14]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:14]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:14]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:14]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:14]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:14]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:14]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:14]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:14]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:15]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:15]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:15]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:15]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:15]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:15]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:15]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:15]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:15]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:16]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:16]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:16]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:16]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:16]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:16]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:16]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:16]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:17]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:17]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:17]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:17]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:17]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:17]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:17]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:17]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:17]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:18]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:18]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:18]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:18]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:18]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:18]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:18]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:18]  DECO etc,applybonus name:TESTEEE bonustype:0 detail:2 pontos:1 
[01/04/2018][01:06:38] IP: 25.5.216.68 DECO adm +set str 3200 
[01/04/2018][01:06:41] IP: 25.5.216.68 DECO adm +set str 32000 
[01/04/2018][01:06:51] IP: 25.5.216.68 DECO adm +set dex 32000 
[01/04/2018][01:06:59] IP: 25.5.216.68 DECO etc,reqteleport char:TESTEEE X:1045 Y:1725 price:700 
