[11/03/2017][21:46:35]  -system sys,start server 
[11/03/2017][21:47:11]  -system err,No empty mobgrid(1): 1296 1953 1621 
[11/03/2017][21:47:11]  -system err,No empty mobgrid(1): 1298 1982 1620 
[11/03/2017][21:47:11]  -system err,No empty mobgrid(1): 3605 2448 4010 
[11/03/2017][21:47:11]  -system err,No empty mobgrid(1): 3792 2232 3628 
[11/03/2017][21:47:11]  -system err,No empty mobgrid(1): 3852 2113 1636 
[11/03/2017][21:47:11]  -system err,No empty mobgrid(1): 3891 2131 1551 
[11/03/2017][21:47:11]  -system err,No empty mobgrid(1): 3904 3661 3067 
[11/03/2017][21:47:11]  -system err,No empty mobgrid(1): 4106 3541 2896 
[11/03/2017][21:47:11]  -system err,No empty mobgrid(1): 5690 3432 1622 
[11/03/2017][21:47:11]  -system err,No empty mobgrid(1): 5841 3425 1459 
[11/03/2017][21:47:23]  -system err,No empty mobgrid: 1193 2209 1732 
[11/03/2017][21:47:23]  -system err,No empty mobgrid(1): 1229 2267 1719 
[11/03/2017][21:47:23]  -system err,No empty mobgrid(1): 1231 2255 1735 
[11/03/2017][21:47:23]  -system err,No empty mobgrid(1): 1293 1945 1572 
[11/03/2017][21:47:23]  -system err,No empty mobgrid(1): 1345 1984 1723 
[11/03/2017][21:47:23]  -system err,No empty mobgrid(1): 2086 750 3809 
[11/03/2017][21:47:23]  -system err,No empty mobgrid(1): 2229 488 4042 
[11/03/2017][21:47:23]  -system err,No empty mobgrid: 2743 1703 1826 
[11/03/2017][21:47:23]  -system err,No empty mobgrid(1): 3235 1378 1855 
[11/03/2017][21:47:23]  -system err,No empty mobgrid(1): 3852 2112 1635 
[11/03/2017][21:47:23]  -system err,No empty mobgrid(1): 3891 2134 1551 
[11/03/2017][21:47:23]  -system err,No empty mobgrid(1): 5832 3426 1432 
[11/03/2017][21:47:35]  -system err,No empty mobgrid(1): 1292 1956 1561 
[11/03/2017][21:47:35]  -system err,No empty mobgrid: 1296 1952 1621 
[11/03/2017][21:47:35]  -system err,No empty mobgrid(1): 1298 1977 1623 
[11/03/2017][21:47:35]  -system err,No empty mobgrid: 1364 1986 1752 
[11/03/2017][21:47:35]  -system err,No empty mobgrid(1): 2814 1746 1628 
[11/03/2017][21:47:35]  -system err,No empty mobgrid(1): 3514 1317 4043 
[11/03/2017][21:47:35]  -system err,No empty mobgrid(1): 3891 2135 1551 
[11/03/2017][21:47:35]  -system err,No empty mobgrid(1): 4036 3624 2821 
[11/03/2017][21:47:47]  -system err,No empty mobgrid(1): 3511 1332 4041 
[11/03/2017][21:47:47]  -system err,No empty mobgrid(1): 3605 2449 4010 
[11/03/2017][21:47:47]  -system err,No empty mobgrid(1): 3891 2131 1551 
[11/03/2017][21:47:47]  -system err,No empty mobgrid(1): 4106 3540 2896 
[11/03/2017][21:47:59]  -system err,No empty mobgrid(1): 1298 1978 1620 
[11/03/2017][21:48:11]  -system err,No empty mobgrid(1): 3831 2406 2117 
[11/03/2017][21:48:11]  -system err,No empty mobgrid(1): 4036 3621 2824 
[11/03/2017][21:48:22] IP: 192.168.1.110 ADMIN CNFAccountLogin Mac: 548874019.-1988211760.-2140267060.-1976229099 
[11/03/2017][21:48:23]  -system err,No empty mobgrid(1): 1298 1981 1620 
[11/03/2017][21:48:41] IP: 192.168.1.110 ADMIN etc,delchar name: 1 13 
[11/03/2017][21:48:47]  -system err,No empty mobgrid(1): 1298 1980 1623 
[11/03/2017][21:48:47]  -system err,No empty mobgrid(1): 4036 3621 2821 
[11/03/2017][21:48:47] IP: 192.168.1.110 ADMIN sta,Login char:Douglas1 exp:4000000158 level:1010 conn:1 money:1831350955, store:0 
[11/03/2017][21:48:48]  ADMIN etc,changecity city:0 X:2092 Y:2093 
[11/03/2017][21:49:00]  -system etc,nightmare_arcan clear -21:49 
[11/03/2017][21:49:06] IP: 192.168.1.110 ADMIN etc,abandonar 6 9 
[11/03/2017][21:49:23]  -system err,No empty mobgrid(1): 5791 3358 1426 
[11/03/2017][21:49:27] IP: 192.168.1.110 ADMIN clo,fd 22-2 
[11/03/2017][21:49:27] IP: 192.168.1.110 ADMIN etc,charlogout conn:1 name:Douglas1 
[11/03/2017][21:49:51] IP: 192.168.1.110 ADMIN CNFAccountLogin Mac: 548874019.-1988211760.-2140267060.-1976229099 
[11/03/2017][21:49:59]  -system err,No empty mobgrid(1): 5832 3426 1432 
[11/03/2017][21:50:04] IP: 192.168.1.110 ADMIN sta,Login char:Douglas1 exp:4000000158 level:1010 conn:1 money:1831350955, store:0 
[11/03/2017][21:50:05]  ADMIN etc,changecity city:0 X:2100 Y:2103 
[11/03/2017][21:50:11]  -system err,No empty mobgrid(1): 5832 3426 1432 
[11/03/2017][21:50:11]  -system err,No empty mobgrid(1): 5841 3426 1460 
[11/03/2017][21:50:15] IP: 192.168.1.110 ADMIN sys,guild medal value:5 count:5 
[11/03/2017][21:50:47]  -system err,No empty mobgrid(1): 5841 3424 1460 
[11/03/2017][21:50:56] IP: 192.168.1.110 ADMIN clo,fd 22-2 
[11/03/2017][21:50:56] IP: 192.168.1.110 ADMIN etc,charlogout conn:1 name:Douglas1 
[11/03/2017][21:50:59]  -system err,No empty mobgrid(1): 5841 3426 1460 
[11/03/2017][21:51:35]  -system err,No empty mobgrid(1): 5841 3426 1459 
[11/03/2017][21:51:43] IP: 192.168.1.110 CYBER CNFAccountLogin Mac: 548874019.-1988211760.-2140267060.-1976229099 
[11/03/2017][21:51:58] IP: 192.168.1.110 CYBER etc,createchar name:HUNTRESS 1 13 
[11/03/2017][21:52:02] IP: 192.168.1.110 CYBER sta,Login char:HUNTRESS exp:0 level:0 conn:1 money:2000000000, store:0 
[11/03/2017][21:52:03]  CYBER etc,changecity city:0 X:2099 Y:2096 
[11/03/2017][21:53:35]  -system err,No empty mobgrid(1): 5841 3426 1459 
[11/03/2017][21:53:42] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2379 name:Porco dam:493 x:2109 y:2046 
[11/03/2017][21:53:48] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:8422 name:Porco dam:475 x:2108 y:2045 
[11/03/2017][21:53:50] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2376 name:Porco dam:489 x:2109 y:2046 
[11/03/2017][21:53:52] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2375 name:Porco dam:507 x:2111 y:2044 
[11/03/2017][21:53:52] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 1 
[11/03/2017][21:53:53] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2378 name:Porco dam:485 x:2110 y:2039 
[11/03/2017][21:53:53] IP: 192.168.1.110 CYBER MobName:HUNTRESS dropou o item: Vela_do_Coveiro:4038 43.9.0.0.0.0 do mob:Porco 
[11/03/2017][21:53:57] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2373 name:Porco dam:495 x:2120 y:2037 
[11/03/2017][21:53:58] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2374 name:Porco dam:693 x:2126 y:2040 
[11/03/2017][21:54:00] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:6397 name:Aguia dam:499 x:2124 y:2035 
[11/03/2017][21:54:01] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2395 name:Aguia dam:462 x:2123 y:2035 
[11/03/2017][21:54:03]  -system etc,carbuncle buff name:HUNTRESS conn:1 
[11/03/2017][21:54:05] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2398 name:Porco dam:462 x:2125 y:2033 
[11/03/2017][21:54:05] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 2 
[11/03/2017][21:54:07] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:6400 name:Porco dam:477 x:2124 y:2028 
[11/03/2017][21:54:09] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2408 name:Porco dam:505 x:2119 y:2024 
[11/03/2017][21:54:11] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2412 name:Porco dam:500 x:2115 y:2025 
[11/03/2017][21:54:11] IP: 192.168.1.110 CYBER MobName:HUNTRESS dropou o item: Vela_do_Coveiro:4038 43.9.0.0.0.0 do mob:Porco 
[11/03/2017][21:54:12] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:5297 name:Porco dam:510 x:2110 y:2025 
[11/03/2017][21:54:14] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2417 name:Aguia dam:472 x:2109 y:2023 
[11/03/2017][21:54:15] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:5296 name:Aguia dam:491 x:2107 y:2017 
[11/03/2017][21:54:19] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:5305 name:Gremlin dam:509 x:2094 y:2021 
[11/03/2017][21:54:19] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 3 
[11/03/2017][21:54:19] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 4 
[11/03/2017][21:54:21] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2424 name:Gremlin dam:497 x:2090 y:2024 
[11/03/2017][21:54:21] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 5 
[11/03/2017][21:54:21] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 6 
[11/03/2017][21:54:29] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2439 name:Gremlin Artif dam:480 x:2071 y:2020 
[11/03/2017][21:54:29] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 7 
[11/03/2017][21:54:29] IP: 192.168.1.110 CYBER MobName:HUNTRESS dropou o item: Chave_da_Primeira_Porta:451 0.0.0.0.0.0 do mob:Gremlin Artif 
[11/03/2017][21:54:29] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 8 
[11/03/2017][21:54:35]  -system err,No empty mobgrid(1): 5791 3358 1426 
[11/03/2017][21:54:38] IP: 192.168.1.110 CYBER etc,opengate gateid:20 X:2075 Y:2015 
[11/03/2017][21:54:41] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:5326 name:Krill dam:460 x:2077 y:2006 
[11/03/2017][21:54:41] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 9 
[11/03/2017][21:54:41] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 10 
[11/03/2017][21:54:42]  -system etc,carbuncle buff name:HUNTRESS conn:1 
[11/03/2017][21:54:46] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:5329 name:Gremlin dam:754 x:2095 y:1998 
[11/03/2017][21:54:46] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 11 
[11/03/2017][21:54:46] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 12 
[11/03/2017][21:54:47]  -system err,No empty mobgrid(1): 5841 3424 1460 
[11/03/2017][21:54:48] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:5342 name:Rei Gremlin dam:727 x:2109 y:1996 
[11/03/2017][21:54:48] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 13 
[11/03/2017][21:54:48] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 14 
[11/03/2017][21:54:50] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2471 name:Serpente dam:751 x:2117 y:2002 
[11/03/2017][21:54:50] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 15 
[11/03/2017][21:54:50] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 16 
[11/03/2017][21:54:53] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2474 name:Rei Gremlin  dam:710 x:2132 y:2001 
[11/03/2017][21:54:53] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 17 
[11/03/2017][21:54:53] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 18 
[11/03/2017][21:54:56] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:5358 name:Krill Gigante dam:723 x:2145 y:1996 
[11/03/2017][21:54:56] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 19 
[11/03/2017][21:54:57] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:5358 name:Krill Gigante dam:773 x:2145 y:1996 
[11/03/2017][21:54:57] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 20 
[11/03/2017][21:54:58] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:5358 name:Krill Gigante dam:774 x:2145 y:1996 
[11/03/2017][21:54:58] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 21 
[11/03/2017][21:54:58] IP: 192.168.1.110 CYBER MobName:HUNTRESS dropou o item: Chave_da_Segunda_Porta:452 0.0.0.0.0.0 do mob:Krill Gigante 
[11/03/2017][21:54:58] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 22 
[11/03/2017][21:55:02] IP: 192.168.1.110 CYBER etc,opengate gateid:21 X:2143 Y:1985 
[11/03/2017][21:55:11]  -system err,No empty mobgrid(1): 5655 3346 1618 
[11/03/2017][21:55:11]  -system err,No empty mobgrid: 5769 3411 1539 
[11/03/2017][21:55:11]  -system err,No empty mobgrid: 5770 3412 1535 
[11/03/2017][21:55:11]  -system err,No empty mobgrid: 5771 3409 1531 
[11/03/2017][21:55:11]  -system err,No empty mobgrid: 5772 3412 1526 
[11/03/2017][21:55:11]  -system err,No empty mobgrid(1): 5965 3392 1089 
[11/03/2017][21:55:11]  -system err,No empty mobgrid(1): 5971 3391 1088 
[11/03/2017][21:55:12] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2488 name:Rei Gremlin  dam:752 x:2123 y:1974 
[11/03/2017][21:55:12] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 23 
[11/03/2017][21:55:12] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 24 
[11/03/2017][21:55:13] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2490 name:Rei Gremlin  dam:755 x:2120 y:1973 
[11/03/2017][21:55:13] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 25 
[11/03/2017][21:55:13] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 26 
[11/03/2017][21:55:15] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:5371 name:Rei Gremlin  dam:729 x:2109 y:1978 
[11/03/2017][21:55:15] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 27 
[11/03/2017][21:55:15] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 28 
[11/03/2017][21:55:18] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2495 name:Krill  dam:773 x:2103 y:1975 
[11/03/2017][21:55:18] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 29 
[11/03/2017][21:55:18] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 30 
[11/03/2017][21:55:22] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2494 name:Rei Gremlin  dam:768 x:2095 y:1974 
[11/03/2017][21:55:22] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 31 
[11/03/2017][21:55:22] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 32 
[11/03/2017][21:55:23]  -system err,No empty mobgrid(1): 5971 3390 1088 
[11/03/2017][21:55:28] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2504 name:Orc Sniper dam:778 x:2078 y:1976 
[11/03/2017][21:55:28] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 33 
[11/03/2017][21:55:29] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2504 name:Orc Sniper dam:707 x:2078 y:1976 
[11/03/2017][21:55:29] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 34 
[11/03/2017][21:55:30] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:2504 name:Orc Sniper dam:708 x:2078 y:1976 
[11/03/2017][21:55:30] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 35 
[11/03/2017][21:55:30] IP: 192.168.1.110 CYBER MobName:HUNTRESS dropou o item: Chave_da_Ultima_Porta:453 0.0.0.0.0.0 do mob:Orc Sniper 
[11/03/2017][21:55:30] IP: 192.168.1.110 CYBER lvl HUNTRESS level up to 36 
[11/03/2017][21:55:31]  CYBER etc,changecity city:0 X:2086 Y:2106 
[11/03/2017][21:55:35]  -system err,No empty mobgrid(1): 5971 3389 1087 
[11/03/2017][21:55:47]  -system err,No empty mobgrid(1): 5841 3426 1460 
[11/03/2017][21:55:47]  -system err,No empty mobgrid(1): 5971 3390 1086 
[11/03/2017][21:55:59]  -system err,No empty mobgrid(1): 5971 3391 1087 
[11/03/2017][21:56:11]  -system err,No empty mobgrid(1): 5971 3389 1089 
[11/03/2017][21:56:23]  -system err,No empty mobgrid(1): 5971 3390 1088 
[11/03/2017][21:56:35]  -system err,No empty mobgrid(1): 5971 3389 1087 
[11/03/2017][21:56:47]  -system err,No empty mobgrid(1): 5971 3388 1085 
[11/03/2017][21:56:59]  -system err,No empty mobgrid(1): 5971 3389 1086 
[11/03/2017][21:57:11]  -system err,No empty mobgrid(1): 5971 3392 1088 
[11/03/2017][21:57:22] IP: 192.168.1.110 CYBER etc,reqteleport char:HUNTRESS X:1044 Y:1726 price:700 
[11/03/2017][21:57:23]  -system err,No empty mobgrid(1): 5971 3392 1089 
[11/03/2017][21:57:32] IP: 192.168.1.110 CYBER etc,reqteleport char:HUNTRESS X:2458 Y:2016 price:0 
[11/03/2017][21:57:32]  CYBER etc,changecity city:2 X:2458 Y:2016 
[11/03/2017][21:57:35]  -system err,No empty mobgrid(1): 5971 3389 1086 
[11/03/2017][21:57:47]  -system err,No empty mobgrid(1): 5971 3389 1086 
[11/03/2017][21:57:50] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:1367 name:Orc Cavaleiro dam:683 x:2484 y:2017 
[11/03/2017][21:57:51] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:4838 name:Meio Orc  dam:672 x:2481 y:2020 
[11/03/2017][21:57:55] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:1353 name:Meio Orc dam:196 x:2485 y:2032 
[11/03/2017][21:57:57] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:1353 name:Meio Orc dam:201 x:2481 y:2028 
[11/03/2017][21:57:58] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:1353 name:Meio Orc dam:200 x:2481 y:2028 
[11/03/2017][21:57:59]  -system err,No empty mobgrid(1): 5971 3388 1089 
[11/03/2017][21:57:59] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:1353 name:Meio Orc dam:188 x:2481 y:2028 
[11/03/2017][21:58:03] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:1345 name:Dragao Menor dam:190 x:2469 y:2038 
[11/03/2017][21:58:04] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:1345 name:Dragao Menor dam:203 x:2469 y:2038 
[11/03/2017][21:58:05] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:1345 name:Dragao Menor dam:664 x:2469 y:2038 
[11/03/2017][21:58:10] IP: 192.168.1.110 CYBER etc,msg_attack attacker:1 name:HUNTRESS target:1268 name:Dragao Menor dam:658 x:2462 y:2053 
